id,name,address,city,state,country,zip_code,county,latitude,longitude,description,phone,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,rating,address_link,website,resource_type
70e21c2d-72fb-400a-9c0a-96f7fe1831d8,"Kenneth Gonzalez, D.D.S.",7426 S. Staples St. Suite 101,Corpus Christi,TX,United States of America,78413,Nueces,27.66759,-97.39393,"Kenneth Gonzales, D.D.S., P.L.L.C. is a dentist office in Corpus Christi, TX. They offer dentures, crowns and bridges, braces, sleep apnea treatment plans, etc. Call the number or click on the website link below this description to learn more.",(361) - 992 - 2421,Closed ,7:00 AM - 3:00 PM,7:00 AM - 3:00 PM,7:00 AM - 3:00 PM,7:00 AM - 3:00 PM,Closed,Closed ,4.9,https://maps.app.goo.gl/yJdEzTcNdU5BBw7WA,https://www.gonzalessmiles.com/?utm_source=gmb_auth,Dentistry 
94c561f7-a44c-47ff-b8a1-235239652b26,Clarissa Esparza D.D.D. Family Dentistry ,2802 S. Staples St. ,Corpus Christi,TX ,United States of America,78404,Nueces,27.76073,-97.40161,"Clarissa Esparza D.D.D. Family Dentistry is a dentist in Corpus Christi, TX. Services include cleanings, x-rays, sealants, crowns, bridges, Invisalign, etc. To learn more information call the number or click on the website link below this description.",(361) - 852 - 3600,Closed ,"8:00 AM - 1:00 PM, 2:00 PM - 5:00 PM","8:00 AM - 1:00 PM, 2:00 PM - 5:00 PM","8:00 AM - 1:00 PM, 2:00 PM - 5:00 PM","8:00 AM - 1:00 PM, 2:00 PM - 5:00 PM",8:00 AM - 12:00 PM,Closed ,4.9,https://maps.app.goo.gl/dsJvBKjeDPQzYfPv5,http://www.clarissaesparzadds.co/,Dentistry 
b87a4340-439a-404d-8658-874ad6a5ad11,Fossum Family Dentistry ,9301 S. Padre Island Dr. ,Corpus Christi,TX,United States of America,78418,Nueces,27.67563,-97.30334,"Fossum Family Dental is a dentist office in Corpus Christi, TX. They offer services such as dental cleanings and exams, x-rays, sealants, root canals, crowns, etc. Their email is fossumdentalcc@yahoo.com, their fax number is (361) - 937 - 6668, and the link to their Facebook page is https://www.facebook.com/Fossumfamilydentistry1. To learn more click on the website or call the number listed below this description.",(361) - 937 - 5555,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 2:00 PM,Closed ,5.0,https://maps.app.goo.gl/joaDLRHkr5oFYmGs8,https://fossumdental.com/,Dentistry 
f1c55f85-25e2-470a-8c69-1c7451b288f5,Kolb Dentistry Inc. - Corpus Christi ,4449 S. Alameda St. Suite 1 ,Corpus Christi,TX ,United States of America,78412,Nueces,27.72806,-97.36953,"Kolb Dentistry Inc. is a dentist office in Corpus Christi, TX. The dentists are Charles Kolb, D.D.S., Jonathan Kolb, D.D.S., and LeAnn Kolb-Snody, D.D.S. They offer preventive care, pediatric dentistry, emergency dental care, x-rays, cleanings, extractions, etc. Their email is jackie@kolbdentistry.com. For more information click on their website link or call the number below this description.",(361) - 991 - 5652,Closed ,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,Closed,Closed ,4.8,https://maps.app.goo.gl/f63Cbf2dX1DbHBsL7,http://www.kolbdentistry.com/,Dentistry 
f6ee3eb5-696d-4e08-ada1-6031a9e0b0ef,Access Dental & Orthodontics - Kostoryz Rd. ,4506 Kostoryz Rd.,Corpus Christi,TX ,United States of America,78415,Nueces,27.73772,-97.40691,"Access Dental & Orthodontics - Kostoryz Rd. is a dentist office located on Kostoryz Rd. in Corpus Christi, TX. They offer cleanings, dental exams, crowns, fillings, x-rays, tooth removals, sealants, etc. To learn more visit the website link or call the number below this description.",(361) - 854 - 4000,Closed ,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 5:00 PM,4.3,https://maps.app.goo.gl/MfcMBi3G5Ce9gsH48,https://accessdentalclinics.com/locations/texas/corpus-christi-tx-on-kostoryz-rd/,Dentistry 
7f738ae2-d150-45db-9d57-960b0ec5ae72,Kolb Dentistry Inc. - Taft,1210 Gregory Street #3,Taft,TX,United States,78390,San Patricio,27.975021,-97.3841634,"As experts in dentistry, we help patients set, prioritize, and achieve their treatment goals through state-of-the-art dental services, including general and restorative dentistry, periodontal care, pediatric dentistry, oral surgery, endodontic (root canal treatment), dentures and partials, and cosmetic dental treatments. We also provide teeth whitening.",(361) 528-3262,Closed,8:30 a.m. - 5:00 p.m.,8:30 a.m. - 5:00 p.m.,8:30 a.m. - 5:00 p.m.,8:30 a.m. - 5:00 p.m.,Closed,Closed,4.6,"https://www.google.com/maps/dir//Kolb+Dentistry+Inc,+Gregory+Street,+Taft,+TX/@27.9748968,-97.4667233,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x866843b071a1d3f7:0x1fac53ec25af392b!2m2!1d-97.3843223!2d27.9749213?entry=ttu",https://www.kolbdentistry.com,Dentistry
3591d3ca-4e0c-43da-ba37-3d8c09aaf4cc,"Felipe Juarez, D.M.D. - Family Dentistry ",9922 Leopard St. Suite 210,Corpus Christi,TX ,United States of America,78410,Nueces,27.8329,-97.56236,"Felipe Juarez, D.M.D. - Family Dentistry is a dentist office in Corpus Christi, TX. To learn more information call the number listed below this description.",(361) - 241 - 6622,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed,Closed ,4.9,https://maps.app.goo.gl/5FveH2DwPia7RrsQ6,N/A,Dentistry 
07358999-e896-4095-8848-c712c152fe64,Smiley Dental & Orthodontics ,1306 Morgan Ave. ,Corpus Christi ,TX ,United States of America,78404,Nueces,27.77884,-97.40394,"Smiley Dental & Orthodontics is a dentist office located in Corpus Christi, TX. They offer orthodontics, root canals, pediatric dentistry, dentures, crowns, fillings, wisdom teeth surgery, extractions, x-rays, cleanings, etc. Call the number or click on the website link below this description to learn more.",(361) - 884 - 6106,Closed ,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,4.5,https://maps.app.goo.gl/upBWT11MM9L5yYY46,https://www.smileydental.net/location/corpus-christi/?utm_source=google&utm_medium=organic&utm_campaign=gmb_profile,Dentistry 
fbb8d69c-72c8-43e8-9f71-5a6cd3a3f69b,Aventura Dental ,5813D Weber Rd.,Corpus Christi,TX ,United States of America,78413,Nueces,27.71111,-97.40663,"Aventura Dental is a dentist office located in Corpus Christi, TX. Services include adult and pediatric dental care, fillings, emergency dental care, dentures, root canals, etc. Their email is aventura@cctxdentalgroup.com. For more information click on the website link or call the number below this description.",(361) - 442 - 2226,Closed ,2:00 PM - 7:00 PM,11:00 AM - 7:00 PM,11:00 AM - 7:00 PM,11:00 AM - 7:00 PM,11:00 AM - 6:00 PM,10:00 AM - 3:00 PM,4.9,https://maps.app.goo.gl/sHNxYZTU2YLzsELC9,http://www.aventuradentalcc.com/,Dentistry 
7b76c3ee-20a5-4791-8eb3-3b25714e9770,"An Elegante Staples Dental Care, PLLC",41177 S. Staples Blvd. Suite 300,Corpus Christi,TX,United States of America,78411 ,Nueces,27.72641,-97.38167,"An Elegante Staples Dental Care, PLLC is a dentist office in Corpus Christi, TX. They offer routine exams, dental fillings, emergency dentistry, dentures, etc. Late evening appointments are available and you can learn more details by calling the number below this description. Their website is also linked below and can help you learn more.",(361) - 850 - 8000,Closed ,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 7:00 PM,9:00 AM - 4:00 PM,3.5,https://maps.app.goo.gl/88A1fykfJhUkPdNo6,https://elegantedent.wixsite.com/mysite,Dentistry 
850d7b4b-b372-4834-b2d8-c21632c20a60,"John T. Thompson, D.D.S., Family Dental Care",4101 IH69 Access Suite M-1A,Corpus Christi,TX,United States of America,78410,Nueces,27.85692,-97.63117,"John T. Thompson, D.D.S., Family Dental Care is a dentist office located in Corpus Christi, TX. Services include cleanings, crowns and bridges, dentures, root canals, pediatric dentistry, Invisalign, periodontal therapy, etc. Their email is johnthompsondds@stx.rr.com. To learn more click on their website link or call the number below the description.",(361) - 242 - 3151,Closed,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,Closed,Closed ,5.0,https://maps.app.goo.gl/W1T5KprBBiHVNcYB9,http://www.johnthompsondds.com/,Dentistry 
aa7dae65-d999-480a-8d33-709117da5b90,Kennedy Dental Care - S. Staples St. ,5525 S. Staples St. Suite B4 ,Corpus Christi,TX ,United States of America,78411,Nueces,27.70061,-97.37584,"Kennedy Dental Care - S. Staples St. is a dentist office on S. Staples St. in Corpus Christi, TX. Their services include restorative dentistry, preventive dentistry, orthodontics, emergency, pediatric dentistry, etc. Their email is info@kennedydentaltx.com. To learn more call the number or click on the website linked below this description.",(361) - 992 - 9500,Closed ,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 5:30 PM,8:30 AM - 1:30 PM,Closed ,4.9,https://maps.app.goo.gl/ns41JABfJL6DjhEL9,https://smilekdc.com/?utm_source=BEND&utm_medium=GMB&utm_campaign=LSEO&utm_id=STP,Dentistry 
f1d70f1f-99d8-40de-b89b-784d30dd28b1,"Derek J. Chang, D.D.S. - Family Dentistry ",4758 McArdle Rd. Suite 204,Corpus Christi ,TX ,United States of America,78411,Nueces ,27.7191,-97.38306,"Derek J. Chang, D.D.S. - Family Dentistry is a dentist office located in Corpus Christi, TX. They offer emergency dentistry, fillings, crowns, root canals, etc. The link to their Facebook page is https://www.facebook.com/dchangdds. For more information call the number or click on the website linked below. ",(361) - 317 - 7350,Closed ,7:30 AM - 3:30 PM,7:30 AM - 3:30 PM,7:30 AM - 3:30 PM,7:30 AM - 3:30 PM,Closed,Closed ,4.9,https://maps.app.goo.gl/3AAMuRa3dQtMyAmz7,https://www.dentistcorpuschristitexas.com/?utm_source=google+local+pack&utm_medium=organic&utm_campaign=gmb,Dentistry 
88b39420-e775-4176-9079-a27f55078d62,Gardenia Family Dentistry,1702 Rodd Field Rd. Suites 102 and 103,Corpus Christi,TX,United States of America,78412,Nueces,27.68934,-97.34292,"Gardenia Family Dentistry is a dentist office located in Corpus Christi, TX. They offer fillings, root canals, crowns and bridges, periodontics, dentures, pediatric dentistry, etc. Call the number or visit the website linked below to learn more. ",(361) - 600 - 9110,Closed ,9:00 AM - 6:00 PM,10:00 AM - 7:00 PM ,9:00 AM - 6:00 PM,9:00 AM - 6:00 PM,8:00 AM - 5:00 PM,Closed ,5.0,https://maps.app.goo.gl/qARVyB4Ptpn4YBtf6,http://gardeniafamilydentistry.com/,Dentistry 
c48a98de-4571-4925-8cb6-761a941d0d7a,Corpus Christi General & Implant Dentistry ,3420 S. Alameda St.,Corpus Christi,TX,United States of America,78411,Nueces,27.75191,-97.38628,"Corpus Christi General & Implant Dentistry is a dentist office in Corpus Christi, TX. They offer crowns, fillings, bridges, extractions, exams and cleanings, etc. The link to their Facebook page is https://www.facebook.com/CCGID. To learn more you can fill out a form on the website listed below or call the number also below this description.",(361) - 857 - 5494,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,9:00 AM - 6:00 PM,8:00 AM - 5:00 PM,Closed ,4.1,https://maps.app.goo.gl/UhkCksm3sjwvPVRBA,https://www.smile-corpuschristi.com/,Dentistry 
e6793958-a97c-429e-9833-d628cc0b880e,Sabal Dental - Northwest Blvd. ,14221 Northwest Blvd. Suite 107,Corpus Christi,TX ,United States of America,78410,Nueces,27.85671,-97.64532,"Sabal Dental - Northwest Blvd. is a dentist office on Northwest Blvd. in Corpus Christi, TX. They offer dentures, tooth removals or extractions, orthodontics, etc. Dr. Jason Vasquez, D.D.S. is one of the physicians. To learn more call the number or click on the website linked below this description.",(361) - 387 - 3559,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,4.8,https://maps.app.goo.gl/BAyVhQYS4DcTwZnv8,http://www.sabaldental.com/,Dentistry 
1ea21810-93df-437d-a7cc-5d80496deb0a,Izzy's Food Pantry ,6300 Ocean Dr. Unit 5783,Corpus Christi,TX ,United States of America,78412,Nueces,27.71193,-97.32572,"Izzy's Food Pantry is a service that helps provide food for students that attend Texas A&M University - Corpus Christi. It is located in University Center 310 on campus. Students will be able to choose up to 15 items per week. The students should use their SandDollar$ ID to be allowed into the pantry. Additionally students must fill out a TEFAP form every year. You also need to have an appointment to enter, and can make one by calling the number below this description or emailing foodpantry@tamucc.edu. Visit the website or call the number below to learn more.",(361) - 937 - 6196,Closed ,10:00 AM - 5:00 PM ,10:00 AM - 5:00 PM ,10:00 AM - 5:00 PM ,10:00 AM - 5:00 PM ,10:00 AM - 5:00 PM ,Closed ,N/A,https://maps.app.goo.gl/kYXyoRyzZPtEpWrcA,https://www.tamucc.edu/food-pantry/index.php,Food Pantry 
330f46f3-ef3d-4e68-8bbb-5b8760653fa0,Church Unlimited Westside Missions,3701 Mueller St.,Corpus Christi,TX,United States of America,78408,Nueces,27.79844,-97.4319,"Church Unlimited Westside Missions is the outreach and distribution center of Church Unlimited. They offer haircuts, distribution of food, clothes, and personal hygiene products. Their email is info@churchunlimited.com and the link to their Facebook page is https://www.facebook.com/chrchunltd.westsidemissions. For more information call the number or click on the website link below this description.", (361) - 993 - 5900,Closed ,Closed ,Closed,10:00 AM-1:00 PM ,Closed,Closed ,Closed ,4.7,https://maps.app.goo.gl/wwdWrVEMUGuF8sGP7,https://churchunlimited.com/westsidemissions,Local Outreach and Distribution Center 
151c5d07-8f52-492b-962f-e19d25073405,Church of Acts - Wind 'N Fire Food Distribution Program ,3811 Carroll Lane ,Corpus Christi,TX,United States of America,78411,Nueces,27.74535,-97.39372,"The Wind 'N Fire Food Distribution Program is a ministry offered by Church of Acts. They offer groceries to those in need. You can register for the distribution from 10:30 AM-12:00 PM on Wednesdays, and then distribution will take place from 1:00 PM-2:00 PM. The food is not restricted to those in a certain zip code and you can receive groceries every week. To learn more call the number below this description.", (361) - 852 - 3551,Closed ,Closed,Closed,1:00 PM - 2:00 PM,Closed ,Closed,Closed ,N/A,https://maps.app.goo.gl/pKWnsHQTX7obGHE86,http://church-of-acts.org/ministries/,Food Pantry 
c5057e80-fb37-4a3d-a0f4-e10c0c341b0f,Wesley United Methodist Church,3915 Gollihar Rd.  ,Corpus Christi,TX ,United States of America,78415,Nueces,27.73164,-97.3939,"Wesley Church Food Pantry is a distribution site for the Coastal Bend Food Bank. They serve people in the 78411 and 78415 zip codes. Verification will include an ID, utility bill, insurance card, or any official item that shows your address. There is a standard application process that requires name, address, number in household, whether anyone receives other aid (food stamps, free school meals, or Medicaid), sometimes monthly income, age groups, and ethnicity. New applicants will receive a bag no matter the zip code the live in. Those without shelter are also able to be served. Clients are limited to one bag of food per month and distribution occurs every Tuesday and Wednesday. Call the number or visit the website link below this description to learn more.",(361) - 854 - 4367,Closed ,Closed ,10:00 AM - 2:00 PM ,10:00 AM-2:00 PM ,Closed ,Closed,Closed ,N/A,https://maps.app.goo.gl/8CEQjtVJNyVziBBTA,https://wesleychurchcc.org/food-pantry,Food Pantry 
dda38972-4d4c-4016-b792-af4b4d7d53da,St. John Baptist Church Pantry ,5445 Greenwood Dr. ,Corpus Christi ,TX ,United States of America,78417,Nueces,27.73729,-97.44567,St. John Baptist Church offers a food bank distribution ministry that gives food to those in the 78416 and 78417 zip codes. Distribution is every Thursday and they offer prayer and encouragement. Click on the website link or call the number below this description for more information.,(361) - 855 - 9351,Closed ,Closed,Closed,Closed,4:00 PM - 6:00 PM,Closed,Closed ,N/A,https://maps.app.goo.gl/og8uzy4WApyM3guq7,https://stjohnbc.org/ministries/,Food Pantry 
2b3d7ede-2b45-4dad-9250-840779835ca3,St. John's United Methodist Church,5300 S. Alameda St.   ,Corpus Christi,TX ,United States of America,78412,Nueces,27.72121,-97.35283,"St. John's United Methodist Church provides food in Corpus Christi, TX. Distribution is every Wednesday and Thursday of the month. To learn more call the Coastal Bend Food Bank at (361) - 887 - 6291 or the Community Health Worker, Lisa at (361) - 444 - 9793.",(361) - 991 - 4342,Closed ,Closed ,Closed,9:00 AM - 12:00 PM,9:00 AM - 12:00 PM,Closed,Closed ,N/A,https://maps.app.goo.gl/NKRCmR2uwofwyv459,https://www.sjmethodist.com/foodpantry,Food Pantry 
d233647b-76c4-4b44-a044-2d8b5a7e9c10,Corpus Christi Hope House ,3226 Reid Dr. ,Corpus Christi,TX ,United States of America,78404,Nueces,27.75525,-97.39055,"Corpus Christi Hope House is a nonprofit organization that helps women, their families, and children by providing homeless prevention services, life-skills training, baby items, emergency shelter 24/7, etc. regardless of race, age, ethnicity, religion, or disability. Their email is office@cchopehouse.org. Call the number or click on the website link below this description for more information.",(361) - 852 - 2273,Closed ,8:00 AM - 5:00 PM,9:00 AM - 6:00 PM,9:30 AM - 7:00 PM,9:00 AM - 6:00 PM,Closed,Closed ,4.2,https://maps.app.goo.gl/9aMGh6yDdtxdPZkb8,http://www.cchope.org/,Nonprofit Organization 
1bc3493d-4360-4104-a018-f724b9d88757,Corpus Christi Women's Clinic,7121 S. Padre Island Dr. Suite 302,Corpus Christi,TX ,United States of America,78412,Nueces,27.69315,-97.34515,"Corpus Christi Women's Clinic provides services such as obstetrics, gynecology, ultrasounds, etc. Call the number or visit the website link below this description for more information.",(361) - 851 - 5000,Closed ,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,Closed ,4.5,https://maps.app.goo.gl/zCucQ6zHMv145emA7,https://www.corpuschristiwomensclinic.com/?utm_source=gmb_auth,Women's Health Clinic
